"","Taxa","sp","GEO3","ISO3","lon","lat","sol","sol_Hi","sol_Lo","sol_Mo","sol_VL","tot","lab","org","occ","sec","apa","stp10","stp100","stp20","stp30","PBR1","PBR2","PHO1","PHO2","PMEH1","PMEH2","PNZ1","PNZ2","POL1","POL2","TP1","TP2","NPlim","ext_P20"
"5081","PI586037.D1EYBACXX.8.250140247","Sorghum bicolor","Southern Africa","ZMB",26.39999962,-12.18000031,1,0,0,10,90,63.2499961853027,3.92458915710449,12.843316078186,37.4912528991699,8.41839122772217,0.572445929050446,593.991271972656,454.643005371094,523.162658691406,480.714599609375,227,51,NA,100,NA,NA,4853,5826,NA,NA,400,100,-0.330320000648499,23
"5082","PI586038.D1EYBACXX.8.250140248","Sorghum bicolor","Southern Africa","ZMB",26.39999962,-12.18000031,1,0,0,10,90,63.2499961853027,3.92458915710449,12.843316078186,37.4912528991699,8.41839122772217,0.572445929050446,593.991271972656,454.643005371094,523.162658691406,480.714599609375,227,51,NA,100,NA,NA,4853,5826,NA,NA,400,100,-0.330320000648499,23
"5083","PI586039.D1EYBACXX.8.250140249","Sorghum bicolor","Southern Africa","ZMB",26.39999962,-12.18000031,1,0,0,10,90,63.2499961853027,3.92458915710449,12.843316078186,37.4912528991699,8.41839122772217,0.572445929050446,593.991271972656,454.643005371094,523.162658691406,480.714599609375,227,51,NA,100,NA,NA,4853,5826,NA,NA,400,100,-0.330320000648499,23
"5084","PI586040.D1EYBACXX.8.250140250","Sorghum bicolor","Southern Africa","ZMB",25.75,-13.82999992,2,10,0,20,70,63.2499961853027,3.92458915710449,12.843316078186,37.4912528991699,8.41839122772217,0.572445929050446,541.42626953125,427.427459716797,480.523468017578,441.625,256,58,NA,100,NA,NA,4875,5672,NA,NA,400,200,-0.108939997851849,22
"5085","PI586041.D1EYBACXX.8.250140251","Sorghum bicolor","Southern Africa","ZMB",25.5,-13.75,2,0,40,10,50,63.2499961853027,3.92458915710449,12.843316078186,37.4912528991699,8.41839122772217,0.572445929050446,541.42626953125,427.427459716797,480.523468017578,441.625,1123,394,NA,100,NA,NA,3318,3877,NA,NA,300,100,-0.0877939984202385,20
"5086","PI586042.D1EYBACXX.8.250140252","Sorghum bicolor","Southern Africa","ZMB",25.5,-13.75,2,0,40,10,50,63.2499961853027,3.92458915710449,12.843316078186,37.4912528991699,8.41839122772217,0.572445929050446,541.42626953125,427.427459716797,480.523468017578,441.625,1123,394,NA,100,NA,NA,3318,3877,NA,NA,300,100,-0.0877939984202385,20
"5087","PI586052.D1EYBACXX.8.250140253","Sorghum bicolor","Southern Africa","MWI",34.40000153,-15.72999954,1,10,0,10,80,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,369.073333740234,329.16064453125,348.046691894531,343.245239257812,257,64,NA,100,NA,NA,4687,5938,NA,NA,400,200,-0.0990829989314079,23
"5088","PI586054.D1EYBACXX.8.250140254","Sorghum bicolor","Southern Africa","MWI",34.99000168,-15.78999996,8,0,10,90,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,349.995239257812,291.187591552734,300.787475585938,305.047210693359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0984520018100739,25
"5089","PI586107.D1EYBACXX.8.250140255","Sorghum bicolor","Western Africa","BFA",-0.720000029,14.05000019,12,0,100,0,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,380.620849609375,326.930267333984,345.061920166016,340.030517578125,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.217910006642342,17
"5090","PI586108.D1G0BACXX.7.250129947","Sorghum bicolor","Western Africa","BFA",-0.720000029,14.05000019,12,0,100,0,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,380.620849609375,326.930267333984,345.061920166016,340.030517578125,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.217910006642342,17
"5091","PI586109.D1EYBACXX.8.250140256","Sorghum bicolor","Western Africa","BFA",-0.720000029,14.05000019,12,0,100,0,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,380.620849609375,326.930267333984,345.061920166016,340.030517578125,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.217910006642342,17
"5092","PI586110.D1FY1ACXX.8.250123432","Sorghum bicolor","Western Africa","BFA",-0.50999999,14.02999973,12,0,100,0,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,380.620849609375,326.930267333984,345.061920166016,340.030517578125,1592,757,NA,NA,NA,NA,2739,2904,NA,NA,400,300,-0.239749997854233,15
"5093","PI586111.D1FY1ACXX.8.250123433","Sorghum bicolor","Western Africa","BFA",-0.730000019,14.31000042,12,0,100,0,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,380.620849609375,326.930267333984,345.061920166016,340.030517578125,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.184939995408058,18
"5094","PI586112.D1FY1ACXX.8.250123434","Sorghum bicolor","Western Africa","BFA",-0.409999996,14.35000038,12,0,100,0,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,364.066741943359,304.378967285156,318.284393310547,316.454559326172,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.250090003013611,14
"5095","PI586113.D1FY1ACXX.8.250123435","Sorghum bicolor","Western Africa","BFA",-0.409999996,14.35000038,12,0,100,0,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,364.066741943359,304.378967285156,318.284393310547,316.454559326172,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.250090003013611,14
"5096","PI586114.D1FY1ACXX.8.250123436","Sorghum bicolor","Western Africa","BFA",-0.230000004,14.18000031,12,0,100,0,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,364.066741943359,304.378967285156,318.284393310547,316.454559326172,1592,757,NA,NA,NA,NA,2739,2904,NA,NA,400,300,-0.262699991464615,16
"5097","PI586115.D1FY1ACXX.8.250123437","Sorghum bicolor","Western Africa","BFA",-0.230000004,14.18000031,12,0,100,0,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,364.066741943359,304.378967285156,318.284393310547,316.454559326172,1592,757,NA,NA,NA,NA,2739,2904,NA,NA,400,300,-0.262699991464615,16
"5098","PI586117.D1FY1ACXX.8.250123438","Sorghum bicolor","Western Africa","BFA",0.029999999,14.02999973,12,0,100,0,0,447.863861083984,38.3176383972168,21.6080284118652,77.370491027832,25.6195774078369,284.948089599609,438.209655761719,389.122680664062,401.389556884766,399.214721679688,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.236279994249344,16
"5099","PI586118.D1FY1ACXX.8.250123439","Sorghum bicolor","Western Africa","BFA",0.529999971,13.43000031,8,0,0,100,0,485.166290283203,59.9454154968262,197.251907348633,110.50146484375,34.7927627563477,82.674690246582,419.657928466797,370.238098144531,386.427307128906,379.869537353516,203,35,0,600,469,181,4954,6009,658,182,800,600,-0.392100006341934,17
"5100","PI586119.D1FY1ACXX.8.250123440","Sorghum bicolor","Western Africa","BFA",0.649999976,13.43000031,12,0,80,20,0,485.166290283203,59.9454154968262,197.251907348633,110.50146484375,34.7927627563477,82.674690246582,419.657928466797,370.238098144531,386.427307128906,379.869537353516,1661,564,NA,NA,1698,99,2028,2703,512,76,400,200,-0.355289995670319,18
"5101","PI586120.D1FY1ACXX.8.250123441","Sorghum bicolor","Western Africa","BFA",0.649999976,13.43000031,12,0,80,20,0,485.166290283203,59.9454154968262,197.251907348633,110.50146484375,34.7927627563477,82.674690246582,419.657928466797,370.238098144531,386.427307128906,379.869537353516,1661,564,NA,NA,1698,99,2028,2703,512,76,400,200,-0.355289995670319,18
"5102","PI586123.D1FY1ACXX.8.250123442","Sorghum bicolor","Western Africa","BFA",0.029999999,14.02999973,12,0,100,0,0,447.863861083984,38.3176383972168,21.6080284118652,77.370491027832,25.6195774078369,284.948089599609,438.209655761719,389.122680664062,401.389556884766,399.214721679688,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.236279994249344,16
"5103","PI586124.D1FY1ACXX.8.250123443","Sorghum bicolor","Western Africa","BFA",0.029999999,14.02999973,12,0,100,0,0,447.863861083984,38.3176383972168,21.6080284118652,77.370491027832,25.6195774078369,284.948089599609,438.209655761719,389.122680664062,401.389556884766,399.214721679688,2358,884,NA,NA,2225,132,901,1586,508,41,200,100,-0.236279994249344,16
"5104","PI586128.D1FY1ACXX.8.250123444","Sorghum bicolor","Western Africa","BFA",-2.230000019,12.82999992,8,0,0,100,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,403.65869140625,346.953186035156,367.444702148438,360.654510498047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36888000369072,21
"5105","PI586137.D1FY1ACXX.8.250123445","Sorghum bicolor","Western Africa","BFA",-0.75999999,14.43000031,9,0,50,50,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,380.620849609375,326.930267333984,345.061920166016,340.030517578125,1446,640,NA,NA,NA,NA,2943,3478,NA,NA,400,300,-0.242259994149208,13
"5106","PI586141.D1FY1ACXX.8.250123446","Sorghum bicolor","Western Africa","BFA",-2.069999933,13.76000023,11,0,60,40,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,441.220306396484,362.75439453125,383.692291259766,371.146362304688,2392,1293,NA,NA,NA,NA,1568,2124,NA,NA,300,300,-0.194810003042221,14
"5107","PI586142.D1FY1ACXX.8.250123447","Sorghum bicolor","Western Africa","BFA",-2.069999933,13.76000023,11,0,60,40,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,441.220306396484,362.75439453125,383.692291259766,371.146362304688,2392,1293,NA,NA,NA,NA,1568,2124,NA,NA,300,300,-0.194810003042221,14
"5108","PI586147.D1FY1ACXX.8.250123448","Sorghum bicolor","Western Africa","BFA",-2.420000076,13.57999992,12,0,90,10,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,441.220306396484,362.75439453125,383.692291259766,371.146362304688,2392,1293,NA,NA,NA,NA,1568,2124,NA,NA,300,300,NA,19
"5109","PI586148.D1FY1ACXX.8.250123449","Sorghum bicolor","Western Africa","BFA",-2.069999933,13.76000023,11,0,60,40,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,441.220306396484,362.75439453125,383.692291259766,371.146362304688,2392,1293,NA,NA,NA,NA,1568,2124,NA,NA,300,300,-0.194810003042221,14
"5110","PI586150.D1FY1ACXX.8.250123450","Sorghum bicolor","Western Africa","BFA",-1.700000048,14.01000023,12,0,100,0,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,390.520294189453,337.797515869141,358.832122802734,357.402404785156,1686,631,NA,NA,NA,NA,2191,2393,NA,NA,400,200,-0.234109997749329,12
"5111","PI586151.D1FY1ACXX.8.250123451","Sorghum bicolor","Western Africa","BFA",-1.629999995,13.90999985,12,0,100,0,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,375.676574707031,305.330230712891,318.984954833984,314.956359863281,1686,631,NA,NA,NA,NA,2191,2393,NA,NA,400,200,-0.254209995269775,14
"5112","PI586153.D1FY1ACXX.8.250123452","Sorghum bicolor","Western Africa","BFA",-1.700000048,13.59000015,12,0,100,0,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,375.676574707031,305.330230712891,318.984954833984,314.956359863281,1241,142,NA,NA,NA,NA,1912,1905,NA,NA,500,300,-0.162340000271797,20
"5113","PI586154.D1FY1ACXX.8.250123453","Sorghum bicolor","Western Africa","BFA",-1.799999952,13.60999966,11,0,60,40,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,375.676574707031,305.330230712891,318.984954833984,314.956359863281,1241,142,NA,NA,NA,NA,1912,1905,NA,NA,500,300,-0.360700011253357,17
"5114","PI586155.D1FY1ACXX.8.250123454","Sorghum bicolor","Western Africa","BFA",-2.420000076,13.57999992,12,0,90,10,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,441.220306396484,362.75439453125,383.692291259766,371.146362304688,2392,1293,NA,NA,NA,NA,1568,2124,NA,NA,300,300,NA,19
"5115","PI586156.D1FY1ACXX.8.250123455","Sorghum bicolor","Western Africa","BFA",-1.909999967,13.5,11,0,60,40,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,405.235107421875,347.940460205078,366.798583984375,362.490478515625,2392,1293,NA,NA,NA,NA,1568,2124,NA,NA,300,300,-0.326110005378723,20
"5116","PI586157.D1FY1ACXX.8.250123456","Sorghum bicolor","Western Africa","BFA",-1.960000038,13.44999981,12,0,90,10,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,405.235107421875,347.940460205078,366.798583984375,362.490478515625,2392,1293,NA,NA,NA,NA,1568,2124,NA,NA,300,300,-0.359279990196228,20
"5117","PI586158.D1FY1ACXX.8.250123457","Sorghum bicolor","Western Africa","BFA",-1.960000038,13.44999981,12,0,90,10,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,405.235107421875,347.940460205078,366.798583984375,362.490478515625,2392,1293,NA,NA,NA,NA,1568,2124,NA,NA,300,300,-0.359279990196228,20
"5118","PI586159.D1FY1ACXX.8.250123458","Sorghum bicolor","Western Africa","BFA",-1.710000038,13.27999973,12,0,80,20,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,405.235107421875,347.940460205078,366.798583984375,362.490478515625,1385,298,700,NA,926,66,2552,3210,519,144,500,300,-0.425660014152527,22
"5119","PI586160.D1FY1ACXX.8.250123459","Sorghum bicolor","Western Africa","BFA",-1.710000038,13.27999973,12,0,80,20,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,405.235107421875,347.940460205078,366.798583984375,362.490478515625,1385,298,700,NA,926,66,2552,3210,519,144,500,300,-0.425660014152527,22
"5120","PI586161.D1FY1ACXX.8.250123460","Sorghum bicolor","Western Africa","BFA",-1.529999971,13.31000042,12,0,80,20,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,405.235107421875,347.940460205078,366.798583984375,362.490478515625,1385,298,700,NA,926,66,2552,3210,519,144,500,300,-0.399679988622665,22
"5121","PI586162.D1FY1ACXX.8.250123461","Sorghum bicolor","Western Africa","BFA",-1.529999971,13.31000042,12,0,80,20,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,405.235107421875,347.940460205078,366.798583984375,362.490478515625,1385,298,700,NA,926,66,2552,3210,519,144,500,300,-0.399679988622665,22
"5122","PI586163.D1FY1ACXX.8.250123462","Sorghum bicolor","Western Africa","BFA",-0.589999974,11.07999992,8,0,0,100,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,365.457824707031,319.453643798828,338.458465576172,333.841430664062,516,1,NA,NA,1519,727,3019,2761,1060,NA,700,500,-0.365640014410019,21
"5123","PI586164.D1FY1ACXX.8.250123463","Sorghum bicolor","Western Africa","BFA",-0.589999974,11.07999992,8,0,0,100,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,365.457824707031,319.453643798828,338.458465576172,333.841430664062,516,1,NA,NA,1519,727,3019,2761,1060,NA,700,500,-0.365640014410019,21
"5124","PI586165.D1FY1ACXX.8.250123464","Sorghum bicolor","Western Africa","BFA",-1.299999952,12.57999992,8,0,0,100,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,421.504028320312,357.4833984375,369.867584228516,367.395263671875,1204,203,1000,NA,1457,360,1587,2108,815,238,200,100,NA,20
"5125","PI586166.D1FY1ACXX.8.250123465","Sorghum bicolor","Western Africa","BFA",-0.600000024,12.19999981,9,0,40,60,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,414.003173828125,356.923004150391,371.021911621094,363.876678466797,1519,192,1000,NA,730,66,2107,2521,523,171,500,300,NA,20
"5126","PI586167.D1EYBACXX.8.250140352","Sorghum bicolor","Western Africa","BFA",-1.330000043,11.69999981,8,0,0,100,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,394.098663330078,352.867858886719,366.752075195312,355.915374755859,1204,203,1000,NA,1457,360,1587,2108,815,238,200,100,NA,20
"5127","PI586168.D1FY1ACXX.8.250123467","Sorghum bicolor","Western Africa","BFA",-1.330000043,11.69999981,8,0,0,100,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,394.098663330078,352.867858886719,366.752075195312,355.915374755859,1204,203,1000,NA,1457,360,1587,2108,815,238,200,100,NA,20
"5128","PI586169.D1FY1ACXX.8.250123468","Sorghum bicolor","Western Africa","BFA",-1.330000043,11.69999981,8,0,0,100,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,394.098663330078,352.867858886719,366.752075195312,355.915374755859,1204,203,1000,NA,1457,360,1587,2108,815,238,200,100,NA,20
"5129","PI586172.D1FY1ACXX.8.250123469","Sorghum bicolor","Western Africa","BFA",-0.5,12.52999973,9,0,40,60,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,343.195709228516,291.802337646484,300.881866455078,302.0615234375,1519,192,1000,NA,730,66,2107,2521,523,171,500,300,-0.331629991531372,20
"5130","PI586173.D1FY1ACXX.8.250123470","Sorghum bicolor","Western Africa","BFA",-0.5,12.52999973,9,0,40,60,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,343.195709228516,291.802337646484,300.881866455078,302.0615234375,1519,192,1000,NA,730,66,2107,2521,523,171,500,300,-0.331629991531372,20
"5131","PI586174.D1FY1ACXX.8.250123471","Sorghum bicolor","Western Africa","BFA",-0.569999993,12.64999962,9,0,40,60,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,410.372222900391,343.616516113281,356.160125732422,359.436157226562,1135,123,NA,NA,NA,NA,1838,1669,NA,NA,600,400,-0.307539999485016,20
"5132","PI586175.D1FY1ACXX.8.250123472","Sorghum bicolor","Western Africa","BFA",-0.569999993,12.64999962,9,0,40,60,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,410.372222900391,343.616516113281,356.160125732422,359.436157226562,1135,123,NA,NA,NA,NA,1838,1669,NA,NA,600,400,-0.307539999485016,20
"5133","PI586176.D1FY1ACXX.8.250123473","Sorghum bicolor","Western Africa","BFA",-0.569999993,12.64999962,9,0,40,60,0,447.863861083984,32.4624443054199,111.079437255859,169.073745727539,50.9361877441406,84.3119964599609,410.372222900391,343.616516113281,356.160125732422,359.436157226562,1135,123,NA,NA,NA,NA,1838,1669,NA,NA,600,400,-0.307539999485016,20
"5134","PI586178.D1FY1ACXX.8.250123474","Sorghum bicolor","Western Africa","BFA",-0.029999999,12.52999973,9,0,40,60,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,343.195709228516,291.802337646484,300.881866455078,302.0615234375,1519,192,1000,NA,730,66,2107,2521,523,171,500,300,-0.118940003216267,20
